N,421,4-078,CA1,2232,,,BC,BC,CA1 (-)2232 basket cell,Basket,1.5,0,3,,,basket cell,I,0,"stratum radiatum (611335, 611738, 612068) / stratum pyramidale (630, 645, 3645, 3657,  3663, 4030, 611328, 611330, 611332, 611335, 611336, 611347, 611726, 611736, 611900, 612068, 612432, 612434, 612493) / stratum oriens (3657, 611328, 611335, 611738)",1,2,AA citations,axons,,,,,,,,,,,,,,,,"630, 645, 663, 3645, 3654, 3663, 4027, 4030, 60135, 100030, 611326, 611328, 611332, 611343, 611347, 611726, 611738, 611846, 611900, 611906, 612021, 612065, 612066, 612068, 612434, 612489, 612493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,421,4-078,CA1,2232,,,BC,BC,CA1 (-)2232 basket cell,Basket,1.5,0,3,,,basket cell,I,0,"stratum radiatum (611335, 611738, 612068) / stratum pyramidale (630, 645, 3645, 3657,  3663, 4030, 611328, 611330, 611332, 611335, 611336, 611347, 611726, 611736, 611900, 612068, 612432, 612434, 612493) / stratum oriens (3657, 611328, 611335, 611738)",1,1,AA citations,dendrites,,,,,,,,,,,,,,"630, 645, 3645, 3657, 3663, 4030, 611328, 611330, 611332, 611335, 611336, 611343, 611347, 611726, 611736, 611840, 611900, 611906, 612021, 612068, 612493","630, 645, 3645, 3657, 3663, 4030, 611328, 611330, 611332, 611335, 611336, 611343, 611347, 611726, 611736, 611840, 611900, 611906, 612068, 612434, 612491, 612493","630, 645, 3645, 3657, 3663, 4030, 611330, 611332, 611335, 611343, 611347, 611726, 611900, 611906, 612068, 612434, 612493","630, 645, 3645, 3657, 3663, 4030, 611328, 611330, 611332, 611335, 611343, 611347, 611726, 611736, 611840, 611900, 611906, 612068, 612434, 612491, 612493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,422,4-079,CA1,2232,,,BC CCK,BC CCK,CA1 (-)2232 basket cell cholecystokinin-positive,Basket-CCK,1.5,0,3,,,basket cell,I,0,"stratum lacunosum-moleculare (3666)  / stratum radiatum (630, 645, 3663, 3666, 4030, 611327, 611330, 611335, 611336, 611347, 611844) / stratum pyramidale (630, 645, 3645, 3666, 4030, 611327, 611330, 611335, 611347, 611726, 611736, 611900) / stratum oriens (3666, 611327, 611335, 611347)",1,2,AA citations,axons,,,,,,,,,,,,,,,,"630, 645, 3645, 3660, 3663, 4027, 4030, 60138, 611327, 611343, 611347, 611726, 611846, 611900, 611906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,422,4-079,CA1,2232,,,BC CCK,BC CCK,CA1 (-)2232 basket cell cholecystokinin-positive,Basket-CCK,1.5,0,3,,,basket cell,I,0,"stratum lacunosum-moleculare (3666)  / stratum radiatum (630, 645, 3663, 3666, 4030, 611327, 611330, 611335, 611336, 611347, 611844) / stratum pyramidale (630, 645, 3645, 3666, 4030, 611327, 611330, 611335, 611347, 611726, 611736, 611900) / stratum oriens (3666, 611327, 611335, 611347)",1,1,AA citations,dendrites,,,,,,,,,,,,,,"630, 645, 3645, 3663, 3666, 4030, 60138, 611330, 611335, 611336, 611343, 611347, 611726, 611736, 611840, 611844, 611900, 611906","630, 645, 3645, 3663, 3666, 4030, 611330, 611335, 611336, 611343, 611347, 611726, 611736, 611840, 611844, 611900, 611906","630, 645, 3645, 3663, 3666, 4030, 611330, 611335, 611343, 611347, 611726, 611844, 611900, 611906","630, 645, 3645, 3663, 3666, 4030, 611330, 611335, 611343, 611347, 611726, 611736, 611840, 611844, 611900, 611906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,423,4-036,CA1,2232,,,AA,AA,CA1 axo-axonic neuron,Axo-axonic,1.5,0,3,,chandelier,axo-axonic,I,0,"stratum pyramidale (630, 645, 3645, 3663, 3672, 4030, 611303, 611329, 611330, 611333, 611335, 611347, 611724, 611740, 611834, 611900, 612119, 612120) / stratum oriens (3672)",1,2,AA citations,axons,,,,,,,,,,,,,,,,"630, 645, 3645, 3663, 3669, 4012, 4027, 4030, 100030, 160026, 611032, 611036, 611299, 611301, 611303, 611329, 611333, 611335, 611347, 611724, 611740, 611826, 611834, 611900, 611906, 612119, 612120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,423,4-036,CA1,2232,,,AA,AA,CA1 axo-axonic neuron,Axo-axonic,1.5,0,3,,chandelier,axo-axonic,I,0,"stratum pyramidale (630, 645, 3645, 3663, 3672, 4030, 611303, 611329, 611330, 611333, 611335, 611347, 611724, 611740, 611834, 611900, 612119, 612120) / stratum oriens (3672)",1,1,AA citations,dendrites,,,,,,,,,,,,,,"630, 645, 3645, 3663, 3672, 4030, 60132, 611300, 611303, 611329, 611330, 611333, 611335, 611347, 611724, 611740, 611834, 611900, 611906, 612119, 612120, 612130","630, 645, 3645, 3663, 3672, 4030, 611032, 611300, 611303, 611330, 611333, 611335, 611347, 611724, 611740, 611834, 611900, 611906, 612119, 612120, 612130","630, 645, 3645, 3663, 3672, 4030, 611300, 611303, 611329, 611330, 611333, 611335, 611347, 611724, 611740, 611834, 611900, 611906, 612119, 612120","630, 645, 3645, 3663, 3672, 4030, 611032, 611300, 611303, 611329, 611330, 611333, 611335, 611347, 611724, 611740, 611834, 611900, 611906, 612119, 612120, 612130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,424,4-020,CA1,2223,,,quad IS-3,quad IS-3,CA1 interneuron-specific III 2223 neuron,Interneuron spec-4,1.5,0,3,,,,I,0,"stratum radiatum (160049) / Stratum Pyramidale (630, 645, 4030, 160049, 611012, 611015, 612038, 612040, 612041, 911984)",1,0,IS citations,axons,,,,,,,,,,,,,,,,,"630, 645, 4030, 160049, 611010, 611012, 611015, 611984, 612038, 612040, 612041, 612572",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,424,4-020,CA1,2223,,,quad IS-3,quad IS-3,CA1 interneuron-specific III 2223 neuron,Interneuron spec-4,1.5,0,3,,,,I,0,"stratum radiatum (160049) / Stratum Pyramidale (630, 645, 4030, 160049, 611012, 611015, 612038, 612040, 612041, 911984)",1,1,IS citations,dendrites,,,,,,,,,,,,,,"630, 645, 4030, 160049, 611015, 611984, 612038, 612040, 612041","630, 645, 4030, 160049, 611015, 611984, 612040, 612041","630, 645, 4030, 160049, 611015, 611984, 612040, 612041","630, 645, 4030,  160049, 611015, 611984, 612038, 612040, 612041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,425,4-046,CA1,2111,,,tri IS I,tri IS I,,,-0.5,1,3,,,,I,0,,0,1,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,425,4-046,CA1,2111,,,tri IS I,tri IS I,,,-0.5,1,3,,,,I,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,426,4-021,CA1,2100,,,IS-2,IS-2,CA1 interneuron-specific II 2100 neuron,Interneuron spec-2,1,0,3,,,,I,0,"stratum lacunosum-moleculare (630, 645, 4030, 160048, 611892, 611982, 612039, 612041) / stratum radiatum (630, 645, 4030, 160048, 611894, 611982, 612039, 612040, 612041)",0,0,IS citations,axons,,,,,,,,,,,,,,,"630, 645, 4030, 611011, 611013, 611015, 611892, 611894, 611896, 612039, 612040, 612041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,426,4-021,CA1,2100,,,IS-2,IS-2,CA1 interneuron-specific II 2100 neuron,Interneuron spec-2,1,0,3,,,,I,0,"stratum lacunosum-moleculare (630, 645, 4030, 160048, 611892, 611982, 612039, 612041) / stratum radiatum (630, 645, 4030, 160048, 611894, 611982, 612039, 612040, 612041)",0,0,IS citations,dendrites,,,,,,,,,,,,,,"630, 645, 4030, 160048, 611011, 611013, 611015, 611892, 611894, 611982, 612039, 612040, 612041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,427,4-022,CA1,2003,,,IS-3,IS-3,CA1 interneuron-specific III 2003 neuron,Interneuron spec-3,2,0,3,,,,I,0,"stratum radiatum (611898) / Stratum Pyramidale (611892, 612040)",1,0,IS citations,axons,,,,,,,,,,,,,,,,,"611892, 611898, 612040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,427,4-022,CA1,2003,,,IS-3,IS-3,CA1 interneuron-specific III 2003 neuron,Interneuron spec-3,2,0,3,,,,I,0,"stratum radiatum (611898) / Stratum Pyramidale (611892, 612040)",1,0,IS citations,dendrites,,,,,,,,,,,,,,"611892, 611898, 612040",,,"611892, 611898. 612040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,428,4-061,CA1,1300,,,SLM-SR,SLM-SR,,LM-R,1,1,3,,,,I,0,"stratum radiatum (612614, 612615)",0,0,,axons,,,,,,,,,,,,,,"612614, 612615","612614, 612615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,428,4-061,CA1,1300,,,SLM-SR,SLM-SR,,LM-R,1,1,3,,,,I,0,"stratum radiatum (612614, 612615)",0,0,,dendrites,,,,,,,,,,,,,,,"612614, 612615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,429,4-066,CA1,1202,,,PR-LM,PR-LM,,P-LM,1,1,3,,,,I,0,"stratum radiatum (612567, 612568) / stratum pyramidale (612567)",1,0,,axons,,,,,,,,,,,,,,"612567, 612568, 612570, 612571",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,429,4-066,CA1,1202,,,PR-LM,PR-LM,,P-LM,1,1,3,,,,I,0,"stratum radiatum (612567, 612568) / stratum pyramidale (612567)",1,0,,dendrites,,,,,,,,,,,,,,,"612567, 612569, 612571",,"612567, 612569, 612571",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,430,4-023,CA1,1133,p,CA3_11101-DG_0001,BP,BP,CA1 back-projection cell,Back proj,1.5,0,3,,,,I,0,"stratum oriens (630, 645, 699, 3753, 4030, 80235, 80250, 611411, 611412, 611413, 611874, 611890)",0,1,BP citations,axons,,,,"699, 611413, 611874, 611890, 611906, 611980","611413, 611874","3753, 611411, 611412, 611413, 611874, 611890, 611906","611413, 611874",,"3753, 611412, 611413, 611874, 611890, 611906",,,,,"699, 611413, 611874","630, 645, 699, 4030, 80250, 611412, 611413, 611874, 611890, 611906","630, 645,  3753, 4030, 80250, 611412, 611413, 611874, 611890, 611906","611412, 611413, 611874, 611890, 611906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,430,4-023,CA1,1133,p,CA3_11101-DG_0001,BP,BP,CA1 back-projection cell,Back proj,1.5,0,3,,,,I,0,"stratum oriens (630, 645, 699, 3753, 4030, 80235, 80250, 611411, 611412, 611413, 611874, 611890)",0,1,BP citations,dendrites,,,,,,,,,,,,,,,,"611413, 611874","630, 645, 699, 3753, 4030, 80235, 80250, 611411, 611412, 611413, 611874, 611890, 611906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,431,4-068,CA1,1113,p,SUB_111,O-BiC,O-BiC,,Bistratified proj,1,0,3,,,,I,0,"stratum oriens (611314, 611315, 612548)",0,1,,axons,,,,,,,,,,,,,,"611314, 611315, 612548","611314, 611315, 612548, 612549","611314, 611315, 612548","611314, 611315, 612548, 612549",611315,611315,611315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,431,4-068,CA1,1113,p,SUB_111,O-BiC,O-BiC,,Bistratified proj,1,0,3,,,,I,0,"stratum oriens (611314, 611315, 612548)",0,0,,dendrites,,,,,,,,,,,,,,,,,"611314, 611315, 612548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,432,4-024,CA1,1102,,,SR O-LM,SR O-LM,CA1 O-LM 1102,,-0.5,0,3,,,oriens--lacunosum-moleculare,I,0,,0,0,OLM citations,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,432,4-024,CA1,1102,,,SR O-LM,SR O-LM,CA1 O-LM 1102,,-0.5,0,3,,,oriens--lacunosum-moleculare,I,0,,0,0,OLM citations,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,433,4-067,CA1,1003,,,SO O-LM,SO O-LM,,,-0.5,0,3,,,,I,0,stratum oriens (612296),0,0,OLM citations,axons,,,,,,,,,,,,,,"612294, 612296",,,612296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,433,4-067,CA1,1003,,,SO O-LM,SO O-LM,,,-0.5,0,3,,,,I,0,stratum oriens (612296),0,0,OLM citations,dendrites,,,,,,,,,,,,,,,,,"612294, 612296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,434,4-077,CA1,1002,p,CA3_10000,O-LM proj,O-LM proj,CA1 O-LM 1002,,-0.5,1,,,,oriens--lacunosum-moleculare,I,0,,0,0,OLM citations,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,434,4-077,CA1,1002,p,CA3_10000,O-LM proj,O-LM proj,CA1 O-LM 1002,,-0.5,1,,,,oriens--lacunosum-moleculare,I,0,,0,0,OLM citations,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,435,4-069,CA1,1002,,,O-LM,O-LM,CA1 O-LM 1002,O-LM,1,0,3,,,oriens--lacunosum-moleculare,I,0,"stratum oriens (570, 576, 630, 645, 681, 3183, 3406, 3645, 3684, 3723, 3726, 4030, 60270, 60276, 60294, 80250, 611312, 611313, 611316, 611406, 611409, 611632, 611636, 611732, 611742, 611864, 611872, 611900, 611902, 612045, 612046, 612047, 612048, 612295, 612457, 612459, 612553, 612554, 612614)",0,0,OLM citations,axons,,,,,,,,,,,,,,"570, 576, 630, 645, 681, 3183, 3406, 3645, 3684, 3723, 3732, 4015, 4027, 4030, 60189, 60270, 60276, 60294, 80250, 100030, 611312, 611313, 611316, 611406, 611409, 611632, 611636, 611732, 611742, 611864, 611866, 611868, 611870, 611900, 611902, 611906, 612045, 612046, 612047, 612048, 612294, 612295, 612457, 612459, 612553, 612554, 612614",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,435,4-069,CA1,1002,,,O-LM,O-LM,CA1 O-LM 1002,O-LM,1,0,3,,,oriens--lacunosum-moleculare,I,0,"stratum oriens (570, 576, 630, 645, 681, 3183, 3406, 3645, 3684, 3723, 3726, 4030, 60270, 60276, 60294, 80250, 611312, 611313, 611316, 611406, 611409, 611632, 611636, 611732, 611742, 611864, 611872, 611900, 611902, 612045, 612046, 612047, 612048, 612295, 612457, 612459, 612553, 612554, 612614)",0,0,OLM citations,dendrites,"""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""",,"570, 576, 630, 645, 681, 3183, 3406, 3645, 3684, 3726, 4030, 60129, 60270, 60276, 80250, 611312, 611313, 611316, 611406, 611409, 611632, 611636, 611732, 611742, 611864, 611866, 611870, 611872, 611900, 611902, 611906, 612045, 612046, 612047, 612048, 612294, 612295, 612457, 612458, 612459, 612553, 612554, 612614","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""","""-612457""",,,,,,,,,,,,,,,,,,,,,,,,,,
N,436,4-080,CA1,0333,,,BiC,BiC,CA1 (-)0333 bistratified cell,Bistratified,1,0,3,,,,I,0,"stratum pyramidale (576, 630, 3675, 3684, 4030, 60174, 80195, 80250, 611330, 611332,   611410, 611728, 611744, 611876, 611900, 612069) / stratum oriens (576, 3675, 3684, 611407, 611876, 611902)",1,1,BiS-ivy citations,axons,,,,,,,,,,,,,,,"576, 630, 3675, 3684, 3699, 4015, 4027, 4030, 60141, 60174, 80195, 80250, 100030, 611328, 611332,   611407, 611408, 611410, 611728, 611744, 611876, 611900, 611902, 611906, 612067, 612069, 612070, 612270","576, 3684, 611328, 611332,  611407, 611410, 611902, 611906, 612069, 612270","576, 630, 3675, 3684, 3699, 4015, 4027, 4030, 60141, 60174, 80195, 80250, 100030, 611328, 611332,   611407, 611408, 611410, 611728, 611744, 611876, 611900, 611902, 611906, 612067, 612069, 612070, 612270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,436,4-080,CA1,0333,,,BiC,BiC,CA1 (-)0333 bistratified cell,Bistratified,1,0,3,,,,I,0,"stratum pyramidale (576, 630, 3675, 3684, 4030, 60174, 80195, 80250, 611330, 611332,   611410, 611728, 611744, 611876, 611900, 612069) / stratum oriens (576, 3675, 3684, 611407, 611876, 611902)",1,1,BiS-ivy citations,dendrites,,,,,,,,,,,,,,,"576, 630, 3675, 3684, 4030, 60174, 80195, 80250, 611330, 611332,   611407, 611410, 611728, 611900, 611902, 611906, 612069","576, 630, 3684, 4030, 60174, 80250, 611330, 611332,   611407, 611410, 611728, 611876, 611900, 611902, 611906, 612069","576, 630, 3675, 3684, 4030, 60174, 80195, 80250, 611330, 611332,   611407, 611410, 611728, 611900, 611902, 611906, 612069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,437,4-081,CA1,0333,,,ivy,ivy,CA1 (-)0333 ivy cell,Ivy,1,0,3,,,,I,0,"stratum radiatum (597) / stratum pyramidale (597, 630, 3690, 4030, 80250, 611137, 611139, 611140, 611142, 612465, 612470, 612497) / stratum oriens (612465)",1,1,BiS-ivy citations,axons,,,,,,,,,,,,,,,"597, 630, 3687, 3693, 4015, 4027, 4030, 80250, 611137, 611139, 611140, 612465, 612470, 612497","3693, 611142, 612470","597, 630, 3687, 3693, 4015, 4027, 4030, 80250, 611137, 611139, 611140, 611142, 612465, 612470, 612497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,437,4-081,CA1,0333,,,ivy,ivy,CA1 (-)0333 ivy cell,Ivy,1,0,3,,,,I,0,"stratum radiatum (597) / stratum pyramidale (597, 630, 3690, 4030, 80250, 611137, 611139, 611140, 611142, 612465, 612470, 612497) / stratum oriens (612465)",1,1,BiS-ivy citations,dendrites,,,,,,,,,,,,,,,"597, 630, 3690, 4030, 80250, 611137, 611138, 611139, 611140, 611142, 612465, 612470","597, 630, 4030, 80250, 611139, 611142, 612470","597, 630, 3690, 4030, 80250, 611137, 611138, 611139, 611140, 611142, 612465, 612470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,438,4-041,CA1,0313,p,SUB_001,ENK,ENK,,Enkephalin,1,0,3,,,,I,0,"stratum radiatum (611152, 611154)",0,1,,axons,,,,,,,,,,,,,,,"611152, 611154",611154,"611152, 611154",,,"611152, 611154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,438,4-041,CA1,0313,p,SUB_001,ENK,ENK,,Enkephalin,1,0,3,,,,I,0,"stratum radiatum (611152, 611154)",0,0,,dendrites,,,,,,,,,,,,,,,"611152, 611154",,"611152, 611154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,439,4-074,CA1,0313,,,TriC rad,TriC rad,,,-0.5,1,3,,,,I,0,,0,1,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,439,4-074,CA1,0313,,,TriC rad,TriC rad,,,-0.5,1,3,,,,I,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,440,4-048,CA1,0303,,,bi CB,bi CB,,,-0.6,0,3,,,,I,0,,0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,440,4-048,CA1,0303,,,bi CB,bi CB,,,-0.6,0,3,,,,I,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,441,4-059,CA1,0302,,,SR CB,SR CB,,,-0.6,1,3,,,,I,0,,0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,441,4-059,CA1,0302,,,SR CB,SR CB,,,-0.6,1,3,,,,I,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,442,4-058,CA1,0302,,,IS-1a,IS-1a,,,-0.5,1,3,,,,I,0,,0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,442,4-058,CA1,0302,,,IS-1a,IS-1a,,,-0.5,1,3,,,,I,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,443,4-028,CA1,0300,,,SCA-SR-CB,SCA-SR-CB,CA1 SCA-SR-CB 0300 neuron,Radiatum,1,0,3,,,"Schaffer collateral-associated, stratum radiatum, calbindin",I,0,"stratum lacunosum-moleculare (611173, 611174, 611176, 611177, 611335, 611453, 611454, 611456, 611590, 612330, 612331) / stratum radiatum (3684, 3699, 611173, 611174, 611176, 611177, 611179, 611181, 611182, 611183, 611189, 611335, 611340, 611342, 611345, 611347, 611451, 611453, 611454, 611455, 611456, 611504, 611514, 611590, 611592, 611886, 612093, 612095, 612330, 612331)",0,0,SC citations,axons,,,,,,,,,,,,,,,"3684, 3699, 611179, 611181, 611183, 611186, 611188, 611189, 611335, 611340, 611342, 611345, 611347, 611498, 611504, 611506, 611886,  612094, 612095, 612267, 612330, 612331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,443,4-028,CA1,0300,,,SCA-SR-CB,SCA-SR-CB,CA1 SCA-SR-CB 0300 neuron,Radiatum,1,0,3,,,"Schaffer collateral-associated, stratum radiatum, calbindin",I,0,"stratum lacunosum-moleculare (611173, 611174, 611176, 611177, 611335, 611453, 611454, 611456, 611590, 612330, 612331) / stratum radiatum (3684, 3699, 611173, 611174, 611176, 611177, 611179, 611181, 611182, 611183, 611189, 611335, 611340, 611342, 611345, 611347, 611451, 611453, 611454, 611455, 611456, 611504, 611514, 611590, 611592, 611886, 612093, 612095, 612330, 612331)",0,0,SC citations,dendrites,,,,,,,,,,,,,,,"3684, 3699, 611177, 611179, 611181, 611182, 611183, 611335, 611340, 611342, 611345, 611347, 611451, 611454, 611455, 611457, 611504, 611514, 611516, 611886, 612093, 612095, 612330, 612331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,444,4-051,CA1,0233,,,O-A-2,O-A-2,,,-0.5,0,3,,,,I,0,,0,1,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,444,4-051,CA1,0233,,,O-A-2,O-A-2,,,-0.5,0,3,,,,I,0,,0,1,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,445,4-049,CA1,0221,,,IS-1b,IS-1b,,,-0.5,1,3,,,,I,0,,0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,445,4-049,CA1,0221,,,IS-1b,IS-1b,,,-0.5,1,3,,,,I,0,,0,1,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,446,4-063,CA1,0210,,,BC-2,BC-2,,,-0.5,1,3,,,,I,0,,0,1,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,446,4-063,CA1,0210,,,BC-2,BC-2,,,-0.5,1,3,,,,I,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,447,4-050,CA1,0203,,,IS-1c,IS-1c,,,-0.5,1,3,,,,I,0,,0,0,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,447,4-050,CA1,0203,,,IS-1c,IS-1c,,,-0.5,1,3,,,,I,0,,0,0,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,448,4-035,CA1,0113,p,SUB_111,TH-ORP-DP-OR,TH-ORP-DP-OR,CA1 trilaminar horizontal 0113 neuron,Double proj,1.5,0,3,,,oriens retrohippocampal projection-double projection-trilaminar horizontal,I,0,"stratum oriens (630, 645, 696, 3741, 4030, 80230, 80240, 80245, 80250, 611314, 611315, 611632, 611634, 611730, 611876, 611900, 612103, 612261, 612264, 612265, 612286, 612288, 612539, 612540, 612541, 612544, 612545)",1,1,trilaminar citations,axons,,,,,,,,,,,,,,,"621, 630, 645, 696, 3741, 4024, 4030, 80230, 80250, 611314, 611315, 611632, 611634, 611730, 611880, 611884, 611900, 611906, 612103, 612261, 612264, 612265, 612282, 612286, 612287, 612288, 612289, 612539, 612540, 612541, 612542, 612543, 612545","630, 645, 696, 3741, 4030, 80230, 80250, 611315, 611730, 611880, 611884, 611900, 611906, 612099, 612103, 612282, 612286, 612287, 612288, 612289, 612539, 612540, 612541, 612545","621, 630, 645, 696, 3741, 4024, 4030, 80230, 80250, 611314, 611315, 611632, 611634, 611730, 611880, 611900, 611906, 612103, 612261, 612264, 612265, 612282, 612286, 612288, 612289, 612539, 612540, 612541, 612542, 612543, 612545",612103,"611315, 612103, 612541","611315, 612103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,448,4-035,CA1,0113,p,SUB_111,TH-ORP-DP-OR,TH-ORP-DP-OR,CA1 trilaminar horizontal 0113 neuron,Double proj,1.5,0,3,,,oriens retrohippocampal projection-double projection-trilaminar horizontal,I,0,"stratum oriens (630, 645, 696, 3741, 4030, 80230, 80240, 80245, 80250, 611314, 611315, 611632, 611634, 611730, 611876, 611900, 612103, 612261, 612264, 612265, 612286, 612288, 612539, 612540, 612541, 612544, 612545)",1,0,trilaminar citations,dendrites,"""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""",,,"630, 645, 696, 3741, 4030, 80230, 80240, 80245, 80250, 611314, 611315, 611632, 611634, 611730, 611876, 611882, 611900, 611906, 612103, 612261, 612264, 612265, 612286, 612288, 612539, 612540, 612541","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""","""-611634""",,,,,,,,,,,,,,,,,,,,,,,,,,
N,449,4-031,CA1,0102,,,SO IS-1,SO IS-1,,Interneuron spec-6,1,0,3,,,,I,0,stratum oriens (611191),0,0,,axons,,,,,,,,,,,,,,,611191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,449,4-031,CA1,0102,,,SO IS-1,SO IS-1,,Interneuron spec-6,1,0,3,,,,I,0,stratum oriens (611191),0,0,,dendrites,,,,,,,,,,,,,,,,,611191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,450,4-039,CA1,0012,,,BC-FSPTI,BC-FSPTI,CA1 perisomatic-targeting interneuron,Perisomatic target,1,0,3,,"chandelier, axo-axonic, basket",perisomatic-targeting interneuron,I,0,"stratum pyramidale (611638) / stratum oriens (611317, 611318, 611335, 611632, 611638, 611842)",0,2,AA citations,axons,,,,,,,,,,,,,,,,"611317, 611318, 611335, 611632, 611638, 611842, 611846",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
